sampleid,L3,percent,region,siteID,depth,filter
EB236,MAST,0.011018463,Wakatobi,WK03,M,12um
EB236,Pelagophyceae,0.001727219,Wakatobi,WK03,M,12um
EB237,Radiolaria,0.122588579,Wakatobi,WK03,S,0.4um
EB237,Other,0.051879185,Wakatobi,WK03,S,0.4um
EB237,Apicomplexa,0.009760971,Wakatobi,WK03,S,0.4um
EB237,Ciliophora,0.042425638,Wakatobi,WK03,S,0.4um
EB237,Bacillariophyta,0.147260009,Wakatobi,WK03,S,0.4um
EB237,Cercozoa,0.008915534,Wakatobi,WK03,S,0.4um
EB237,Chrysophyceae,0.00038429,Wakatobi,WK03,S,0.4um
EB237,Dinoflagellata,0.443317193,Wakatobi,WK03,S,0.4um
EB237,Foraminifera,0.002075168,Wakatobi,WK03,S,0.4um
EB237,MAST,0.115287064,Wakatobi,WK03,S,0.4um
EB237,Pelagophyceae,0.05610637,Wakatobi,WK03,S,0.4um
EB238,Radiolaria,0.115632598,Wakatobi,WK03,S,12um
EB238,Other,0.05390551,Wakatobi,WK03,S,12um
EB238,Apicomplexa,0.016594439,Wakatobi,WK03,S,12um
EB238,Ciliophora,0.04544974,Wakatobi,WK03,S,12um
EB238,Bacillariophyta,0.172074832,Wakatobi,WK03,S,12um
EB238,Cercozoa,0.010041222,Wakatobi,WK03,S,12um
EB238,Chrysophyceae,0,Wakatobi,WK03,S,12um
EB238,Dinoflagellata,0.423422472,Wakatobi,WK03,S,12um
EB238,Foraminifera,0.000211394,Wakatobi,WK03,S,12um
EB238,MAST,0.107071132,Wakatobi,WK03,S,12um
EB238,Pelagophyceae,0.055596661,Wakatobi,WK03,S,12um
EB239,Radiolaria,0.030314234,Wakatobi,WK04,M,0.4um
EB239,Other,0.102033274,Wakatobi,WK04,M,0.4um
EB239,Apicomplexa,0.018484288,Wakatobi,WK04,M,0.4um
EB239,Ciliophora,0.018299447,Wakatobi,WK04,M,0.4um
EB239,Bacillariophyta,0.17134935,Wakatobi,WK04,M,0.4um
EB239,Cercozoa,0.041404806,Wakatobi,WK04,M,0.4um
EB239,Chrysophyceae,0.000739372,Wakatobi,WK04,M,0.4um
EB239,Dinoflagellata,0.412384473,Wakatobi,WK04,M,0.4um
EB239,Foraminifera,0.026617376,Wakatobi,WK04,M,0.4um
EB239,MAST,0.11589649,Wakatobi,WK04,M,0.4um
EB239,Pelagophyceae,0.062476893,Wakatobi,WK04,M,0.4um
EB240,Radiolaria,0.165812991,Wakatobi,WK04,M,12um
EB240,Other,0.04017275,Wakatobi,WK04,M,12um
EB240,Apicomplexa,0.005523752,Wakatobi,WK04,M,12um
EB240,Ciliophora,0.025610126,Wakatobi,WK04,M,12um
EB240,Bacillariophyta,0.092799036,Wakatobi,WK04,M,12um
EB240,Cercozoa,0.003213819,Wakatobi,WK04,M,12um
EB240,Chrysophyceae,0,Wakatobi,WK04,M,12um
EB240,Dinoflagellata,0.51350808,Wakatobi,WK04,M,12um
EB240,Foraminifera,0.001707342,Wakatobi,WK04,M,12um
EB240,MAST,0.106256908,Wakatobi,WK04,M,12um
EB240,Pelagophyceae,0.045395196,Wakatobi,WK04,M,12um
EB241,Radiolaria,0.056313665,Wakatobi,WK04,S,12um
EB241,Other,0.065154718,Wakatobi,WK04,S,12um
EB241,Apicomplexa,0.115125888,Wakatobi,WK04,S,12um
EB241,Ciliophora,0.012108399,Wakatobi,WK04,S,12um
EB241,Bacillariophyta,0.335383433,Wakatobi,WK04,S,12um
EB241,Cercozoa,0.020372861,Wakatobi,WK04,S,12um
EB241,Chrysophyceae,0.045358445,Wakatobi,WK04,S,12um
EB241,Dinoflagellata,0.290409383,Wakatobi,WK04,S,12um
EB241,Foraminifera,0.01864309,Wakatobi,WK04,S,12um
EB241,MAST,0.025754373,Wakatobi,WK04,S,12um
EB241,Pelagophyceae,0.015375744,Wakatobi,WK04,S,12um
EB242,Radiolaria,0,Wakatobi,WK05,M,0.4um
EB242,Other,0.234267006,Wakatobi,WK05,M,0.4um
EB242,Apicomplexa,0,Wakatobi,WK05,M,0.4um
EB242,Ciliophora,0.001455075,Wakatobi,WK05,M,0.4um
EB242,Bacillariophyta,0.109858131,Wakatobi,WK05,M,0.4um
EB242,Cercozoa,0.134958166,Wakatobi,WK05,M,0.4um
EB242,Chrysophyceae,0,Wakatobi,WK05,M,0.4um
EB242,Dinoflagellata,0.519461622,Wakatobi,WK05,M,0.4um
EB242,Foraminifera,0,Wakatobi,WK05,M,0.4um
EB242,MAST,0,Wakatobi,WK05,M,0.4um
EB242,Pelagophyceae,0,Wakatobi,WK05,M,0.4um
EB243,Radiolaria,0.015188634,Wakatobi,WK05,M,12um
EB243,Other,0.053615173,Wakatobi,WK05,M,12um
EB243,Apicomplexa,0.011898929,Wakatobi,WK05,M,12um
EB243,Ciliophora,0.318961294,Wakatobi,WK05,M,12um
EB243,Bacillariophyta,0.228879405,Wakatobi,WK05,M,12um
EB243,Cercozoa,0,Wakatobi,WK05,M,12um
EB243,Chrysophyceae,0.000419962,Wakatobi,WK05,M,12um
EB243,Dinoflagellata,0.35612795,Wakatobi,WK05,M,12um
EB243,Foraminifera,0,Wakatobi,WK05,M,12um
EB243,MAST,0.0144187,Wakatobi,WK05,M,12um
EB243,Pelagophyceae,0.000489956,Wakatobi,WK05,M,12um
EB244,Radiolaria,0.008457749,Wakatobi,WK05,S,12um
EB244,Other,0.038611456,Wakatobi,WK05,S,12um
EB244,Apicomplexa,0.001838641,Wakatobi,WK05,S,12um
EB244,Ciliophora,0.050893577,Wakatobi,WK05,S,12um
EB244,Bacillariophyta,0.472162977,Wakatobi,WK05,S,12um
EB244,Cercozoa,0.032727807,Wakatobi,WK05,S,12um
EB244,Chrysophyceae,0.004780467,Wakatobi,WK05,S,12um
EB244,Dinoflagellata,0.375009195,Wakatobi,WK05,S,12um
EB244,Foraminifera,0.001544459,Wakatobi,WK05,S,12um
EB244,MAST,0.013973672,Wakatobi,WK05,S,12um
EB244,Pelagophyceae,0,Wakatobi,WK05,S,12um
EB245,Radiolaria,0.124886237,Wakatobi,WK06,M,0.4um
EB245,Other,0.04226919,Wakatobi,WK06,M,0.4um
EB245,Apicomplexa,0.002831429,Wakatobi,WK06,M,0.4um
EB245,Ciliophora,0.00879765,Wakatobi,WK06,M,0.4um
EB245,Bacillariophyta,0.145919707,Wakatobi,WK06,M,0.4um
EB245,Cercozoa,0.016685203,Wakatobi,WK06,M,0.4um
EB245,Chrysophyceae,0.000707857,Wakatobi,WK06,M,0.4um
EB245,Dinoflagellata,0.512690871,Wakatobi,WK06,M,0.4um
EB245,Foraminifera,0,Wakatobi,WK06,M,0.4um
EB245,MAST,0.091515827,Wakatobi,WK06,M,0.4um
EB245,Pelagophyceae,0.053696027,Wakatobi,WK06,M,0.4um
EB246,Radiolaria,0.014443041,Wakatobi,WK06,M,12um
EB246,Other,0.010290667,Wakatobi,WK06,M,12um
EB246,Apicomplexa,0.001985917,Wakatobi,WK06,M,12um
EB246,Ciliophora,0.082054516,Wakatobi,WK06,M,12um
EB246,Bacillariophyta,0.62132154,Wakatobi,WK06,M,12um
EB246,Cercozoa,0.027261239,Wakatobi,WK06,M,12um
EB246,Chrysophyceae,0.003430222,Wakatobi,WK06,M,12um
EB246,Dinoflagellata,0.225853043,Wakatobi,WK06,M,12um
EB246,Foraminifera,0,Wakatobi,WK06,M,12um
EB246,MAST,0.013179278,Wakatobi,WK06,M,12um
EB246,Pelagophyceae,0.000180538,Wakatobi,WK06,M,12um
EB247,Radiolaria,0.049969898,Wakatobi,WK06,S,12um
EB247,Other,0.092915913,Wakatobi,WK06,S,12um
EB247,Apicomplexa,0,Wakatobi,WK06,S,12um
EB247,Ciliophora,0.052980132,Wakatobi,WK06,S,12um
EB247,Bacillariophyta,0.384708008,Wakatobi,WK06,S,12um
EB247,Cercozoa,0,Wakatobi,WK06,S,12um
EB247,Chrysophyceae,0.004816375,Wakatobi,WK06,S,12um
EB247,Dinoflagellata,0.360626128,Wakatobi,WK06,S,12um
EB247,Foraminifera,0.008227975,Wakatobi,WK06,S,12um
EB247,MAST,0.0363235,Wakatobi,WK06,S,12um
EB247,Pelagophyceae,0.009432068,Wakatobi,WK06,S,12um
EB248,Radiolaria,0.149060177,Wakatobi,WK08,M,0.4um
EB248,Other,0.022293459,Wakatobi,WK08,M,0.4um
EB248,Apicomplexa,0.001894216,Wakatobi,WK08,M,0.4um
EB248,Ciliophora,0.054932247,Wakatobi,WK08,M,0.4um
EB248,Bacillariophyta,0.071980184,Wakatobi,WK08,M,0.4um
EB248,Cercozoa,0.001748507,Wakatobi,WK08,M,0.4um
EB248,Chrysophyceae,0.019816407,Wakatobi,WK08,M,0.4um
EB248,Dinoflagellata,0.51959784,Wakatobi,WK08,M,0.4um
EB248,Foraminifera,0.009325368,Wakatobi,WK08,M,0.4um
EB248,MAST,0.083636895,Wakatobi,WK08,M,0.4um
EB248,Pelagophyceae,0.065714701,Wakatobi,WK08,M,0.4um
EB249,Radiolaria,0.052997393,Wakatobi,WK08,M,12um
EB249,Other,0.319875296,Wakatobi,WK08,M,12um
EB249,Apicomplexa,0.014514234,Wakatobi,WK08,M,12um
EB249,Ciliophora,0.146879951,Wakatobi,WK08,M,12um
EB249,Bacillariophyta,0.197935302,Wakatobi,WK08,M,12um
EB249,Cercozoa,0.001073237,Wakatobi,WK08,M,12um
EB249,Chrysophyceae,0.004855114,Wakatobi,WK08,M,12um
EB249,Dinoflagellata,0.249450605,Wakatobi,WK08,M,12um
EB249,Foraminifera,0.000459959,Wakatobi,WK08,M,12um
EB249,MAST,0.010834568,Wakatobi,WK08,M,12um
EB249,Pelagophyceae,0.001124342,Wakatobi,WK08,M,12um
EB250,Radiolaria,0.036802575,Wakatobi,WK08,S,12um
EB250,Other,0.027253218,Wakatobi,WK08,S,12um
EB250,Apicomplexa,0.010193133,Wakatobi,WK08,S,12um
EB250,Ciliophora,0.068454936,Wakatobi,WK08,S,12um
EB250,Bacillariophyta,0.466845494,Wakatobi,WK08,S,12um
EB250,Cercozoa,0.001502146,Wakatobi,WK08,S,12um
EB250,Chrysophyceae,0.050429185,Wakatobi,WK08,S,12um
EB250,Dinoflagellata,0.332725322,Wakatobi,WK08,S,12um
EB250,Foraminifera,0.000429184,Wakatobi,WK08,S,12um
EB250,MAST,0.005364807,Wakatobi,WK08,S,12um
EB250,Pelagophyceae,0,Wakatobi,WK08,S,12um
EB251,Radiolaria,0.127596153,Wakatobi,WK09,M,0.4um
EB251,Other,0.035769229,Wakatobi,WK09,M,0.4um
EB251,Apicomplexa,0,Wakatobi,WK09,M,0.4um
EB251,Ciliophora,0.029038462,Wakatobi,WK09,M,0.4um
EB251,Bacillariophyta,0.019711539,Wakatobi,WK09,M,0.4um
EB251,Cercozoa,0.00125,Wakatobi,WK09,M,0.4um
EB251,Chrysophyceae,0.192211539,Wakatobi,WK09,M,0.4um
EB251,Dinoflagellata,0.451153847,Wakatobi,WK09,M,0.4um
EB251,Foraminifera,0.004134615,Wakatobi,WK09,M,0.4um
EB251,MAST,0.089326921,Wakatobi,WK09,M,0.4um
EB251,Pelagophyceae,0.049807692,Wakatobi,WK09,M,0.4um
EB252,Radiolaria,0.039166668,Wakatobi,WK09,M,12um
EB252,Other,0.002569444,Wakatobi,WK09,M,12um
EB252,Apicomplexa,0.000694445,Wakatobi,WK09,M,12um
EB252,Ciliophora,0.055208334,Wakatobi,WK09,M,12um
EB252,Bacillariophyta,0.047708333,Wakatobi,WK09,M,12um
EB252,Cercozoa,0,Wakatobi,WK09,M,12um
EB252,Chrysophyceae,0.740763889,Wakatobi,WK09,M,12um
EB252,Dinoflagellata,0.102777775,Wakatobi,WK09,M,12um
EB252,Foraminifera,0.004375,Wakatobi,WK09,M,12um
EB252,MAST,0.005694445,Wakatobi,WK09,M,12um
EB252,Pelagophyceae,0.001041666,Wakatobi,WK09,M,12um
EB253,Radiolaria,0.113478643,Wakatobi,WK11,M,0.4um
EB253,Other,0.043788489,Wakatobi,WK11,M,0.4um
EB253,Apicomplexa,0.003616459,Wakatobi,WK11,M,0.4um
EB253,Ciliophora,0.031961686,Wakatobi,WK11,M,0.4um
EB253,Bacillariophyta,0.050043985,Wakatobi,WK11,M,0.4um
EB253,Cercozoa,0.003811945,Wakatobi,WK11,M,0.4um
EB253,Chrysophyceae,0.016127456,Wakatobi,WK11,M,0.4um
EB253,Dinoflagellata,0.586941643,Wakatobi,WK11,M,0.4um
EB253,Foraminifera,0.00312775,Wakatobi,WK11,M,0.4um
EB253,MAST,0.098426352,Wakatobi,WK11,M,0.4um
EB253,Pelagophyceae,0.048675592,Wakatobi,WK11,M,0.4um
EB254,Radiolaria,0.059435365,Wakatobi,WK11,M,12um
EB254,Other,0.029470031,Wakatobi,WK11,M,12um
EB254,Apicomplexa,0.023278851,Wakatobi,WK11,M,12um
EB254,Ciliophora,0.097820698,Wakatobi,WK11,M,12um
EB254,Bacillariophyta,0.165799896,Wakatobi,WK11,M,12um
EB254,Cercozoa,0.001114412,Wakatobi,WK11,M,12um
EB254,Chrysophyceae,0,Wakatobi,WK11,M,12um
EB254,Dinoflagellata,0.60983162,Wakatobi,WK11,M,12um
EB254,Foraminifera,0.002724119,Wakatobi,WK11,M,12um
EB254,MAST,0.01052501,Wakatobi,WK11,M,12um
EB254,Pelagophyceae,0,Wakatobi,WK11,M,12um
EB255,Radiolaria,0.083544945,Wakatobi,WK11,S,12um
EB255,Other,0.076434738,Wakatobi,WK11,S,12um
EB255,Apicomplexa,0.055738954,Wakatobi,WK11,S,12um
EB255,Ciliophora,0.080116806,Wakatobi,WK11,S,12um
EB255,Bacillariophyta,0.352336212,Wakatobi,WK11,S,12um
EB255,Cercozoa,0.025012699,Wakatobi,WK11,S,12um
EB255,Chrysophyceae,0.015363128,Wakatobi,WK11,S,12um
EB255,Dinoflagellata,0.25088878,Wakatobi,WK11,S,12um
EB255,Foraminifera,0.029710514,Wakatobi,WK11,S,12um
EB255,MAST,0.021457592,Wakatobi,WK11,S,12um
EB255,Pelagophyceae,0.009395633,Wakatobi,WK11,S,12um
EB256,Radiolaria,0.009795623,Wakatobi,WK12,M,12um
EB256,Other,0.026605395,Wakatobi,WK12,M,12um
EB256,Apicomplexa,0.000604668,Wakatobi,WK12,M,12um
EB256,Ciliophora,0.052727056,Wakatobi,WK12,M,12um
EB256,Bacillariophyta,0.634901442,Wakatobi,WK12,M,12um
EB256,Cercozoa,0.003265207,Wakatobi,WK12,M,12um
EB256,Chrysophyceae,0,Wakatobi,WK12,M,12um
EB256,Dinoflagellata,0.25287217,Wakatobi,WK12,M,12um
EB256,Foraminifera,0,Wakatobi,WK12,M,12um
EB256,MAST,0.018744707,Wakatobi,WK12,M,12um
EB256,Pelagophyceae,0.000483735,Wakatobi,WK12,M,12um
EB257,Radiolaria,0.013774592,Wakatobi,WK15,M,0.4um
EB257,Other,0.019884834,Wakatobi,WK15,M,0.4um
EB257,Apicomplexa,0.002260445,Wakatobi,WK15,M,0.4um
EB257,Ciliophora,0.667714493,Wakatobi,WK15,M,0.4um
EB257,Bacillariophyta,0.103768591,Wakatobi,WK15,M,0.4um
EB257,Cercozoa,0.000388514,Wakatobi,WK15,M,0.4um
EB257,Chrysophyceae,0.003461308,Wakatobi,WK15,M,0.4um
EB257,Dinoflagellata,0.184579527,Wakatobi,WK15,M,0.4um
EB257,Foraminifera,0.000388541,Wakatobi,WK15,M,0.4um
EB257,MAST,0.003779156,Wakatobi,WK15,M,0.4um
EB257,Pelagophyceae,0,Wakatobi,WK15,M,0.4um
EB258,Radiolaria,0.061987113,Wakatobi,WK15,M,12um
EB258,Other,0.042658528,Wakatobi,WK15,M,12um
EB258,Apicomplexa,0.007595795,Wakatobi,WK15,M,12um
EB258,Ciliophora,0.211325873,Wakatobi,WK15,M,12um
EB258,Bacillariophyta,0.01539505,Wakatobi,WK15,M,12um
EB258,Cercozoa,0.002780605,Wakatobi,WK15,M,12um
EB258,Chrysophyceae,0.062868771,Wakatobi,WK15,M,12um
EB258,Dinoflagellata,0.41959986,Wakatobi,WK15,M,12um
EB258,Foraminifera,0.007731433,Wakatobi,WK15,M,12um
EB258,MAST,0.107358431,Wakatobi,WK15,M,12um
EB258,Pelagophyceae,0.060698542,Wakatobi,WK15,M,12um
EB259,Radiolaria,0.007974593,Wakatobi,WK15,S,12um
EB259,Other,0.055398735,Wakatobi,WK15,S,12um
EB259,Apicomplexa,0.001411433,Wakatobi,WK15,S,12um
EB259,Ciliophora,0.696400847,Wakatobi,WK15,S,12um
EB259,Bacillariophyta,0.10275229,Wakatobi,WK15,S,12um
EB259,Cercozoa,0.010303458,Wakatobi,WK15,S,12um
EB259,Chrysophyceae,0.006139733,Wakatobi,WK15,S,12um
EB259,Dinoflagellata,0.078687368,Wakatobi,WK15,S,12um
EB259,Foraminifera,0.002258293,Wakatobi,WK15,S,12um
EB259,MAST,0.020254058,Wakatobi,WK15,S,12um
EB259,Pelagophyceae,0.018419196,Wakatobi,WK15,S,12um
EB260,Radiolaria,0.018234977,Wakatobi,WK16,M,0.4um
EB260,Other,0.261829653,Wakatobi,WK16,M,0.4um
EB260,Apicomplexa,0.028621988,Wakatobi,WK16,M,0.4um
EB260,Ciliophora,0.191351851,Wakatobi,WK16,M,0.4um
EB260,Bacillariophyta,0.141801957,Wakatobi,WK16,M,0.4um
EB260,Cercozoa,0.00461645,Wakatobi,WK16,M,0.4um
EB260,Chrysophyceae,0.014464878,Wakatobi,WK16,M,0.4um
EB260,Dinoflagellata,0.295221973,Wakatobi,WK16,M,0.4um
EB260,Foraminifera,0,Wakatobi,WK16,M,0.4um
EB260,MAST,0.026236822,Wakatobi,WK16,M,0.4um
EB260,Pelagophyceae,0.01761945,Wakatobi,WK16,M,0.4um
EB261,Radiolaria,0.071695649,Wakatobi,WK16,M,12um
EB261,Other,0.027657431,Wakatobi,WK16,M,12um
EB261,Apicomplexa,0.00510416,Wakatobi,WK16,M,12um
EB261,Ciliophora,0.07252656,Wakatobi,WK16,M,12um
EB261,Bacillariophyta,0.028963144,Wakatobi,WK16,M,12um
EB261,Cercozoa,0.003026886,Wakatobi,WK16,M,12um
EB261,Chrysophyceae,0.0380438,Wakatobi,WK16,M,12um
EB261,Dinoflagellata,0.60692029,Wakatobi,WK16,M,12um
EB261,Foraminifera,0.001543118,Wakatobi,WK16,M,12um
EB261,MAST,0.097513205,Wakatobi,WK16,M,12um
EB261,Pelagophyceae,0.047005757,Wakatobi,WK16,M,12um
EB262,Radiolaria,0.074811256,Wakatobi,WK16,S,12um
EB262,Other,0.056394417,Wakatobi,WK16,S,12um
EB262,Apicomplexa,0.010523908,Wakatobi,WK16,S,12um
EB262,Ciliophora,0.054564174,Wakatobi,WK16,S,12um
EB262,Bacillariophyta,0.18714253,Wakatobi,WK16,S,12um
EB262,Cercozoa,0.006177076,Wakatobi,WK16,S,12um
EB262,Chrysophyceae,0,Wakatobi,WK16,S,12um
EB262,Dinoflagellata,0.51143903,Wakatobi,WK16,S,12um
EB262,Foraminifera,0.002287806,Wakatobi,WK16,S,12um
EB262,MAST,0.061999542,Wakatobi,WK16,S,12um
EB262,Pelagophyceae,0.034660261,Wakatobi,WK16,S,12um
EB263,Radiolaria,0.033782645,Wakatobi,WK18,M,12um
EB263,Other,0.012215667,Wakatobi,WK18,M,12um
EB263,Apicomplexa,0.018786858,Wakatobi,WK18,M,12um
EB263,Ciliophora,0.253074979,Wakatobi,WK18,M,12um
EB263,Bacillariophyta,0.276663856,Wakatobi,WK18,M,12um
EB263,Cercozoa,0,Wakatobi,WK18,M,12um
EB263,Chrysophyceae,0.01895535,Wakatobi,WK18,M,12um
EB263,Dinoflagellata,0.373125531,Wakatobi,WK18,M,12um
EB263,Foraminifera,0,Wakatobi,WK18,M,12um
EB263,MAST,0.012384161,Wakatobi,WK18,M,12um
EB263,Pelagophyceae,0.001010952,Wakatobi,WK18,M,12um
EB265,Radiolaria,0.037738516,Wakatobi,WK18,S,12um
EB265,Other,0.031689048,Wakatobi,WK18,S,12um
EB265,Apicomplexa,0.019406391,Wakatobi,WK18,S,12um
EB265,Ciliophora,0.146332246,Wakatobi,WK18,S,12um
EB265,Bacillariophyta,0.220169518,Wakatobi,WK18,S,12um
EB265,Cercozoa,0.007985898,Wakatobi,WK18,S,12um
EB265,Chrysophyceae,0.007265019,Wakatobi,WK18,S,12um
EB265,Dinoflagellata,0.49256539,Wakatobi,WK18,S,12um
EB265,Foraminifera,0.005385103,Wakatobi,WK18,S,12um
EB265,MAST,0.022756154,Wakatobi,WK18,S,12um
EB265,Pelagophyceae,0.008706714,Wakatobi,WK18,S,12um
EB266,Radiolaria,0.056810254,Wakatobi,WK20,M,0.4um
EB266,Other,0.040560937,Wakatobi,WK20,M,0.4um
EB266,Apicomplexa,0.006746476,Wakatobi,WK20,M,0.4um
EB266,Ciliophora,0.068410897,Wakatobi,WK20,M,0.4um
EB266,Bacillariophyta,0.02612202,Wakatobi,WK20,M,0.4um
EB266,Cercozoa,0.005183197,Wakatobi,WK20,M,0.4um
EB266,Chrysophyceae,0.041548411,Wakatobi,WK20,M,0.4um
EB266,Dinoflagellata,0.623966572,Wakatobi,WK20,M,0.4um
EB266,Foraminifera,0.00250936,Wakatobi,WK20,M,0.4um
EB266,MAST,0.088362359,Wakatobi,WK20,M,0.4um
EB266,Pelagophyceae,0.039779517,Wakatobi,WK20,M,0.4um
EB267,Radiolaria,0.056571429,Wakatobi,WK20,M,12um
EB267,Other,0.012571429,Wakatobi,WK20,M,12um
EB267,Apicomplexa,0.024714287,Wakatobi,WK20,M,12um
EB267,Ciliophora,0.323142854,Wakatobi,WK20,M,12um
EB267,Bacillariophyta,0.11642857,Wakatobi,WK20,M,12um
EB267,Cercozoa,0.006,Wakatobi,WK20,M,12um
EB267,Chrysophyceae,0,Wakatobi,WK20,M,12um
EB267,Dinoflagellata,0.418285713,Wakatobi,WK20,M,12um
EB267,Foraminifera,0,Wakatobi,WK20,M,12um
EB267,MAST,0.039428574,Wakatobi,WK20,M,12um
EB267,Pelagophyceae,0.002857143,Wakatobi,WK20,M,12um
EB268,Radiolaria,0.060160398,Wakatobi,WK20,S,0.4um
EB268,Other,0.076259131,Wakatobi,WK20,S,0.4um
EB268,Apicomplexa,0.028409075,Wakatobi,WK20,S,0.4um
EB268,Ciliophora,0.087009827,Wakatobi,WK20,S,0.4um
EB268,Bacillariophyta,0.033032578,Wakatobi,WK20,S,0.4um
EB268,Cercozoa,0.006071807,Wakatobi,WK20,S,0.4um
EB268,Chrysophyceae,0.052083305,Wakatobi,WK20,S,0.4um
EB268,Dinoflagellata,0.510472107,Wakatobi,WK20,S,0.4um
EB268,Foraminifera,0.004846254,Wakatobi,WK20,S,0.4um
EB268,MAST,0.091466148,Wakatobi,WK20,S,0.4um
EB268,Pelagophyceae,0.050189367,Wakatobi,WK20,S,0.4um
EB269,Radiolaria,0.045486913,Wakatobi,WK20,S,12um
EB269,Other,0.074123785,Wakatobi,WK20,S,12um
EB269,Apicomplexa,0.022941227,Wakatobi,WK20,S,12um
EB269,Ciliophora,0.108693944,Wakatobi,WK20,S,12um
EB269,Bacillariophyta,0.36721782,Wakatobi,WK20,S,12um
EB269,Cercozoa,0.022545689,Wakatobi,WK20,S,12um
EB269,Chrysophyceae,0.004034493,Wakatobi,WK20,S,12um
EB269,Dinoflagellata,0.342852657,Wakatobi,WK20,S,12um
EB269,Foraminifera,0.0030852,Wakatobi,WK20,S,12um
EB269,MAST,0.00474646,Wakatobi,WK20,S,12um
EB269,Pelagophyceae,0.004271814,Wakatobi,WK20,S,12um
EB270,Radiolaria,0.107521792,Wakatobi,WK04,S,0.4um
EB270,Other,0.108658583,Wakatobi,WK04,S,0.4um
EB270,Apicomplexa,0.022830615,Wakatobi,WK04,S,0.4um
EB270,Ciliophora,0.025956801,Wakatobi,WK04,S,0.4um
EB270,Bacillariophyta,0.08393331,Wakatobi,WK04,S,0.4um
EB270,Cercozoa,0.017430845,Wakatobi,WK04,S,0.4um
EB270,Chrysophyceae,0.04452444,Wakatobi,WK04,S,0.4um
EB270,Dinoflagellata,0.395320199,Wakatobi,WK04,S,0.4um
EB270,Foraminifera,0.037987875,Wakatobi,WK04,S,0.4um
EB270,MAST,0.110269039,Wakatobi,WK04,S,0.4um
EB270,Pelagophyceae,0.045566503,Wakatobi,WK04,S,0.4um
EB271,Radiolaria,0.046841268,Wakatobi,WK05,S,0.4um
EB271,Other,0.134328352,Wakatobi,WK05,S,0.4um
EB271,Apicomplexa,0.012390878,Wakatobi,WK05,S,0.4um
EB271,Ciliophora,0.075190087,Wakatobi,WK05,S,0.4um
EB271,Bacillariophyta,0.040833567,Wakatobi,WK05,S,0.4um
EB271,Cercozoa,0.011170564,Wakatobi,WK05,S,0.4um
EB271,Chrysophyceae,0.011639915,Wakatobi,WK05,S,0.4um
EB271,Dinoflagellata,0.441002531,Wakatobi,WK05,S,0.4um
EB271,Foraminifera,0.004599642,Wakatobi,WK05,S,0.4um
EB271,MAST,0.138928002,Wakatobi,WK05,S,0.4um
EB271,Pelagophyceae,0.08307519,Wakatobi,WK05,S,0.4um
EB272,Radiolaria,0.081454664,Wakatobi,WK06,S,0.4um
EB272,Other,0.069113047,Wakatobi,WK06,S,0.4um
EB272,Apicomplexa,0.016455488,Wakatobi,WK06,S,0.4um
EB272,Ciliophora,0.032581867,Wakatobi,WK06,S,0.4um
EB272,Bacillariophyta,0.214085899,Wakatobi,WK06,S,0.4um
EB272,Cercozoa,0.029948985,Wakatobi,WK06,S,0.4um
EB272,Chrysophyceae,0.017936481,Wakatobi,WK06,S,0.4um
EB272,Dinoflagellata,0.358235977,Wakatobi,WK06,S,0.4um
EB272,Foraminifera,0.021227579,Wakatobi,WK06,S,0.4um
EB272,MAST,0.082771104,Wakatobi,WK06,S,0.4um
EB272,Pelagophyceae,0.076188909,Wakatobi,WK06,S,0.4um
EB273,Radiolaria,0.069651083,Wakatobi,WK08,S,0.4um
EB273,Other,0.046214612,Wakatobi,WK08,S,0.4um
EB273,Apicomplexa,0.011191573,Wakatobi,WK08,S,0.4um
EB273,Ciliophora,0.03765635,Wakatobi,WK08,S,0.4um
EB273,Bacillariophyta,0.06504279,Wakatobi,WK08,S,0.4um
EB273,Cercozoa,0.002106648,Wakatobi,WK08,S,0.4um
EB273,Chrysophyceae,0.046082949,Wakatobi,WK08,S,0.4um
EB273,Dinoflagellata,0.566293621,Wakatobi,WK08,S,0.4um
EB273,Foraminifera,0.007109941,Wakatobi,WK08,S,0.4um
EB273,MAST,0.096247535,Wakatobi,WK08,S,0.4um
EB273,Pelagophyceae,0.052402897,Wakatobi,WK08,S,0.4um
EB274,Radiolaria,0.084465194,Wakatobi,WK09,S,0.4um
EB274,Other,0.092784375,Wakatobi,WK09,S,0.4um
EB274,Apicomplexa,0.030050932,Wakatobi,WK09,S,0.4um
EB274,Ciliophora,0.033106963,Wakatobi,WK09,S,0.4um
EB274,Bacillariophyta,0.054499153,Wakatobi,WK09,S,0.4um
EB274,Cercozoa,0.009762311,Wakatobi,WK09,S,0.4um
EB274,Chrysophyceae,0.174533107,Wakatobi,WK09,S,0.4um
EB274,Dinoflagellata,0.383870968,Wakatobi,WK09,S,0.4um
EB274,Foraminifera,0.001188455,Wakatobi,WK09,S,0.4um
EB274,MAST,0.089473686,Wakatobi,WK09,S,0.4um
EB274,Pelagophyceae,0.046264857,Wakatobi,WK09,S,0.4um
EB275,Radiolaria,0.021599781,Wakatobi,WK09,S,12um
EB275,Other,0.035546401,Wakatobi,WK09,S,12um
EB275,Apicomplexa,0.083873982,Wakatobi,WK09,S,12um
EB275,Ciliophora,0.12765628,Wakatobi,WK09,S,12um
EB275,Bacillariophyta,0.239462358,Wakatobi,WK09,S,12um
